Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),source_file
03/04/2026 11:00,CENTRL,61754,40.42,-1.25,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,DUNWOD,61760,44.54,2.87,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,GENESE,61753,39.12,-2.54,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,H Q,61844,41.92,0.25,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,HUD VL,61758,43.71,2.04,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,LONGIL,61762,45.5,3.83,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,MHK VL,61756,42.37,0.71,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,MILLWD,61759,44.17,2.5,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,N.Y.C.,61761,44.83,3.17,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,NORTH,61755,42.37,0.71,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,NPX,61845,42.96,1.29,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,O H,61846,37.0,-4.67,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,PJM,61847,41.08,-0.58,0.0,20260304damlbmp_zone.csv
03/04/2026 11:00,WEST,61752,37.62,-4.04,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,CAPITL,61757,38.69,0.94,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,CENTRL,61754,36.53,-1.21,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,DUNWOD,61760,40.23,2.49,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,GENESE,61753,35.4,-2.34,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,H Q,61844,37.97,0.23,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,HUD VL,61758,39.55,1.81,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,LONGIL,61762,41.1,3.36,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,MHK VL,61756,38.27,0.53,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,MILLWD,61759,39.89,2.15,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,N.Y.C.,61761,40.49,2.75,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,NORTH,61755,38.46,0.72,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,NPX,61845,38.95,1.21,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,O H,61846,33.74,-4.0,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,PJM,61847,37.25,-0.49,0.0,20260304damlbmp_zone.csv
03/04/2026 12:00,WEST,61752,34.27,-3.47,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,CAPITL,61757,34.87,0.82,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,CENTRL,61754,33.07,-0.99,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,DUNWOD,61760,36.1,2.04,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,GENESE,61753,32.18,-1.87,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,H Q,61844,34.3,0.24,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,HUD VL,61758,35.55,1.5,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,LONGIL,61762,36.96,2.89,-0.01,20260304damlbmp_zone.csv
03/04/2026 13:00,MHK VL,61756,34.43,0.38,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,MILLWD,61759,35.76,1.7,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,N.Y.C.,61761,36.34,2.28,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,NORTH,61755,34.7,0.65,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,NPX,61845,35.11,1.06,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,O H,61846,30.82,-3.24,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,PJM,61847,33.68,-0.37,0.0,20260304damlbmp_zone.csv
03/04/2026 13:00,WEST,61752,31.26,-2.79,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,CAPITL,61757,35.45,0.83,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,CENTRL,61754,33.51,-1.11,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,DUNWOD,61760,36.73,2.11,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,GENESE,61753,32.61,-2.01,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,H Q,61844,34.86,0.24,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,HUD VL,61758,36.18,1.56,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,LONGIL,61762,37.64,3.01,-0.01,20260304damlbmp_zone.csv
03/04/2026 14:00,MHK VL,61756,35.0,0.38,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,MILLWD,61759,36.49,1.87,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,N.Y.C.,61761,36.97,2.36,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,NORTH,61755,35.24,0.62,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,NPX,61845,35.76,1.14,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,O H,61846,31.05,-3.57,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,PJM,61847,34.17,-0.45,0.0,20260304damlbmp_zone.csv
03/04/2026 14:00,WEST,61752,31.57,-3.05,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,CAPITL,61757,39.8,1.01,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,CENTRL,61754,37.63,-1.16,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,DUNWOD,61760,41.08,2.29,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,GENESE,61753,36.58,-2.21,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,H Q,61844,39.06,0.27,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,HUD VL,61758,40.46,1.67,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,LONGIL,61762,42.05,3.26,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,MHK VL,61756,39.41,0.62,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,MILLWD,61759,40.81,2.02,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,N.Y.C.,61761,41.31,2.52,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,NORTH,61755,39.64,0.85,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,NPX,61845,40.03,1.24,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,O H,61846,34.75,-4.04,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,PJM,61847,38.13,-0.66,0.0,20260304damlbmp_zone.csv
03/04/2026 15:00,WEST,61752,35.34,-3.45,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,CAPITL,61757,48.21,1.4,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,CENTRL,61754,45.78,-1.03,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,DUNWOD,61760,49.66,2.86,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,GENESE,61753,44.37,-2.44,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,H Q,61844,46.99,0.19,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,HUD VL,61758,48.96,2.15,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,LONGIL,61762,50.93,4.12,-0.01,20260304damlbmp_zone.csv
03/04/2026 16:00,MHK VL,61756,47.79,0.98,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,MILLWD,61759,49.33,2.53,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,N.Y.C.,61761,49.94,3.14,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,NORTH,61755,47.41,0.61,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,NPX,61845,48.4,1.59,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,O H,61846,41.71,-5.1,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,PJM,61847,45.97,-0.84,0.0,20260304damlbmp_zone.csv
03/04/2026 16:00,WEST,61752,42.45,-4.35,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,CAPITL,61757,61.02,2.23,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,CENTRL,61754,57.84,-0.94,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,DUNWOD,61760,61.78,3.0,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,GENESE,61753,56.43,-2.35,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,H Q,61844,58.96,0.18,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,HUD VL,61758,61.08,2.29,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,LONGIL,61762,63.4,4.59,-0.03,20260304damlbmp_zone.csv
03/04/2026 17:00,MHK VL,61756,60.37,1.59,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,MILLWD,61759,61.37,2.58,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,N.Y.C.,61761,61.96,3.17,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,NORTH,61755,59.49,0.71,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,NPX,61845,60.72,1.94,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,O H,61846,52.85,-5.94,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,PJM,61847,57.55,-1.24,0.0,20260304damlbmp_zone.csv
03/04/2026 17:00,WEST,61752,53.85,-4.94,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,CAPITL,61757,70.47,2.64,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,CENTRL,61754,66.68,-1.15,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,DUNWOD,61760,71.35,3.52,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,GENESE,61753,64.78,-3.05,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,H Q,61844,68.1,0.27,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,HUD VL,61758,70.61,2.78,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,LONGIL,61762,73.2,5.36,-0.01,20260304damlbmp_zone.csv
03/04/2026 18:00,MHK VL,61756,70.0,2.17,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,MILLWD,61759,70.95,3.12,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,N.Y.C.,61761,71.56,3.73,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,NORTH,61755,68.71,0.88,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,NPX,61845,70.0,2.17,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,O H,61846,59.89,-7.94,0.0,20260304damlbmp_zone.csv
03/04/2026 18:00,PJM,61847,65.63,-1.76,0.44,20260304damlbmp_zone.csv
03/04/2026 18:00,WEST,61752,61.05,-6.78,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,CAPITL,61757,62.1,2.39,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,CENTRL,61754,58.87,-0.84,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,DUNWOD,61760,62.75,3.04,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,GENESE,61753,57.56,-2.15,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,H Q,61844,59.89,0.18,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,HUD VL,61758,62.1,2.39,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,LONGIL,61762,67.88,4.48,-3.69,20260304damlbmp_zone.csv
03/04/2026 19:00,MHK VL,61756,61.68,1.97,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,MILLWD,61759,62.4,2.69,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,N.Y.C.,61761,62.87,3.16,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,NORTH,61755,60.25,0.54,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,NPX,61845,61.68,1.97,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,O H,61846,53.74,-5.97,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,PJM,61847,58.52,-1.19,0.0,20260304damlbmp_zone.csv
03/04/2026 19:00,WEST,61752,54.88,-4.83,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,CAPITL,61757,55.35,2.13,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,CENTRL,61754,52.64,-0.58,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,DUNWOD,61760,55.67,2.45,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,GENESE,61753,51.57,-1.65,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,H Q,61844,53.38,0.16,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,HUD VL,61758,55.19,1.97,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,LONGIL,61762,57.19,3.94,-0.03,20260304damlbmp_zone.csv
03/04/2026 20:00,MHK VL,61756,55.03,1.81,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,MILLWD,61759,55.4,2.18,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,N.Y.C.,61761,55.72,2.5,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,NORTH,61755,53.81,0.59,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,NPX,61845,54.87,1.65,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,O H,61846,48.33,-4.9,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,PJM,61847,52.21,-1.01,0.0,20260304damlbmp_zone.csv
03/04/2026 20:00,WEST,61752,49.34,-3.88,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,CAPITL,61757,51.09,1.92,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,CENTRL,61754,48.44,-0.74,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,DUNWOD,61760,51.44,2.26,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,GENESE,61753,47.41,-1.77,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,H Q,61844,49.42,0.25,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,HUD VL,61758,50.94,1.77,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,LONGIL,61762,52.65,3.44,-0.03,20260304damlbmp_zone.csv
03/04/2026 21:00,MHK VL,61756,50.7,1.53,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,MILLWD,61759,51.19,2.02,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,N.Y.C.,61761,51.54,2.36,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,NORTH,61755,50.01,0.84,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,NPX,61845,50.7,1.53,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,O H,61846,44.65,-4.52,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,PJM,61847,48.14,-1.04,0.0,20260304damlbmp_zone.csv
03/04/2026 21:00,WEST,61752,45.39,-3.79,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,CAPITL,61757,50.75,1.81,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,CENTRL,61754,48.26,-0.69,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,DUNWOD,61760,51.09,2.15,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,GENESE,61753,47.42,-1.52,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,H Q,61844,49.24,0.3,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,HUD VL,61758,50.65,1.71,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,LONGIL,61762,52.42,3.48,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,MHK VL,61756,50.46,1.52,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,MILLWD,61759,50.9,1.96,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,N.Y.C.,61761,51.14,2.2,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,NORTH,61755,49.82,0.88,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,NPX,61845,50.36,1.42,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,O H,61846,45.17,-3.77,0.0,20260304damlbmp_zone.csv
03/04/2026 22:00,PJM,61847,46.62,-0.88,1.44,20260304damlbmp_zone.csv
03/04/2026 22:00,WEST,61752,45.81,-3.13,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,CAPITL,61757,45.16,1.49,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,CENTRL,61754,43.24,-0.44,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,DUNWOD,61760,45.38,1.7,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,GENESE,61753,42.5,-1.18,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,H Q,61844,43.98,0.31,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,HUD VL,61758,45.03,1.36,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,LONGIL,61762,46.65,2.97,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,MHK VL,61756,44.98,1.31,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,MILLWD,61759,45.25,1.57,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,N.Y.C.,61761,45.55,1.88,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,NORTH,61755,44.63,0.96,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,NPX,61845,44.72,1.05,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,O H,61846,40.75,-2.93,0.0,20260304damlbmp_zone.csv
03/04/2026 23:00,PJM,61847,39.5,-0.57,3.61,20260304damlbmp_zone.csv
03/04/2026 23:00,WEST,61752,41.4,-2.27,0.0,20260304damlbmp_zone.csv
03/05/2026 00:00,CAPITL,61757,44.28,1.5,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,CENTRL,61754,42.31,-0.47,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,DUNWOD,61760,44.32,1.54,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,GENESE,61753,41.59,-1.2,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,H Q,61844,43.09,0.3,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,HUD VL,61758,44.07,1.28,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,LONGIL,61762,45.39,2.61,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,MHK VL,61756,43.94,1.16,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,MILLWD,61759,44.24,1.46,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,N.Y.C.,61761,44.37,1.58,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,NORTH,61755,43.68,0.9,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,NPX,61845,43.94,1.16,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,O H,61846,40.09,-2.69,0.0,20260305damlbmp_zone.csv
03/05/2026 00:00,PJM,61847,42.0,-0.6,0.19,20260305damlbmp_zone.csv
03/05/2026 00:00,WEST,61752,40.82,-1.97,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,CAPITL,61757,41.89,1.38,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,CENTRL,61754,40.03,-0.48,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,DUNWOD,61760,41.81,1.3,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,GENESE,61753,39.25,-1.26,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,H Q,61844,40.87,0.36,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,HUD VL,61758,41.6,1.09,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,LONGIL,61762,42.66,2.15,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,MHK VL,61756,41.6,1.09,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,MILLWD,61759,41.72,1.21,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,N.Y.C.,61761,41.72,1.21,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,NORTH,61755,41.56,1.05,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,NPX,61845,41.56,1.05,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,O H,61846,37.88,-2.63,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,PJM,61847,39.86,-0.65,0.0,20260305damlbmp_zone.csv
03/05/2026 01:00,WEST,61752,38.57,-1.94,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,CAPITL,61757,41.04,1.31,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,CENTRL,61754,39.26,-0.48,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,DUNWOD,61760,41.0,1.27,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,GENESE,61753,38.46,-1.27,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,H Q,61844,40.13,0.4,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,HUD VL,61758,40.73,0.99,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,LONGIL,61762,41.76,2.03,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,MHK VL,61756,40.81,1.07,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,MILLWD,61759,40.89,1.15,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,N.Y.C.,61761,40.92,1.19,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,NORTH,61755,40.84,1.11,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,NPX,61845,40.61,0.87,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,O H,61846,37.11,-2.62,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,PJM,61847,38.86,-0.87,0.0,20260305damlbmp_zone.csv
03/05/2026 02:00,WEST,61752,37.79,-1.95,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,CAPITL,61757,40.08,1.28,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,CENTRL,61754,38.22,-0.58,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,DUNWOD,61760,40.08,1.28,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,GENESE,61753,37.25,-1.55,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,H Q,61844,39.19,0.39,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,HUD VL,61758,39.85,1.05,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,LONGIL,61762,40.82,2.02,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,MHK VL,61756,39.81,1.01,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,MILLWD,61759,40.01,1.2,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,N.Y.C.,61761,40.01,1.2,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,NORTH,61755,39.89,1.09,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,NPX,61845,39.74,0.93,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,O H,61846,35.7,-3.11,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,PJM,61847,37.8,-1.01,0.0,20260305damlbmp_zone.csv
03/05/2026 03:00,WEST,61752,36.4,-2.41,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,CAPITL,61757,41.24,1.36,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,CENTRL,61754,39.37,-0.52,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,DUNWOD,61760,41.04,1.16,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,GENESE,61753,38.53,-1.36,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,H Q,61844,40.29,0.4,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,HUD VL,61758,40.8,0.92,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,LONGIL,61762,41.76,1.88,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,MHK VL,61756,41.0,1.12,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,MILLWD,61759,40.96,1.08,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,N.Y.C.,61761,41.0,1.12,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,NORTH,61755,41.04,1.16,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,NPX,61845,40.84,0.96,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,O H,61846,37.06,-2.83,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,PJM,61847,38.89,-1.0,0.0,20260305damlbmp_zone.csv
03/05/2026 04:00,WEST,61752,37.77,-2.12,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,CAPITL,61757,43.61,1.51,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,CENTRL,61754,41.51,-0.59,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,DUNWOD,61760,43.69,1.6,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,GENESE,61753,40.41,-1.69,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,H Q,61844,42.47,0.38,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,HUD VL,61758,43.4,1.31,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,LONGIL,61762,44.41,2.31,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,MHK VL,61756,43.27,1.18,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,MILLWD,61759,43.57,1.47,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,N.Y.C.,61761,43.61,1.51,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,NORTH,61755,43.19,1.09,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,NPX,61845,43.27,1.18,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,O H,61846,38.35,-3.75,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,PJM,61847,41.0,-1.09,0.0,20260305damlbmp_zone.csv
03/05/2026 05:00,WEST,61752,39.11,-2.99,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,CAPITL,61757,55.05,2.12,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,CENTRL,61754,51.98,-0.95,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,DUNWOD,61760,55.2,2.27,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,GENESE,61753,50.39,-2.54,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,H Q,61844,53.35,0.42,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,HUD VL,61758,54.73,1.8,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,LONGIL,61762,56.42,3.49,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,MHK VL,61756,54.51,1.59,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,MILLWD,61759,55.05,2.12,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,N.Y.C.,61761,55.15,2.22,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,NORTH,61755,54.19,1.27,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,NPX,61845,54.51,1.59,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,O H,61846,47.0,-5.93,0.0,20260305damlbmp_zone.csv
03/05/2026 06:00,PJM,61847,50.83,-1.75,0.35,20260305damlbmp_zone.csv
