queue_id,queue_pos,project_name,developer,fuel_type,county,state,zone,utility,point_of_interconnection,status,interconnection_type,availability,sp_mw,wp_mw,storage_capability,discharge_duration,proposed_cod,proposed_sync_date,proposed_in_service_date,date_of_ir,ia_tender_date,ia_effective_date,fs_complete_date,sis_complete_date,last_updated_date,date_withdrawn,optional_study,cluster_study,source_sheet,scrape_timestamp,Points of Interconnection,Affected Transmission Owner (ATO),CY/FS Complete Date,Proposed In-Service/Initial Backfeed Date,Proposed Sync Date
0290,0290,Paradise,National Grid,AC,Niagara,NY,A,NM-NG,Paradise Station 115kV,0,,,,,,,,,,2008-04-03,,,,,2011-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0291,0291,LI Cable - Phase 1,"Long Island Cable, LLC",W,Suffolk,NY,K,LIPA,Ruland Road 138kV,0,,,440.0,440.0,,,,,,2008-04-14,,,,,2012-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0292,0292,LI Cable - Phase 2a,"Long Island Cable, LLC",W,Suffolk,NY,K,LIPA,Ruland Road 138kV,0,,,220.0,220.0,,,,,,2008-04-14,,,,,2012-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0293,0293,LI Cable - Phase 2b,"Long Island Cable, LLC",W,Suffolk,NY,K,LIPA,Ruland Road 138kV,0,,,280.0,280.0,,,,,,2008-04-14,,,,,2008-12-22,,,,withdrawn,2026-03-16T03:48:01,,,,,
0295,0295,Cross Hudson II,"CCH Holdings Group, LLC",AC,NY-NJ,NY,J,ConEd,West 49th St. Substation 345kV,0,,,800.0,800.0,,,,,,2008-05-06,,,,,2012-06-01,,,,withdrawn,2026-03-16T03:48:01,,,,,
0296,0296,Harrigan Hill Wind,"Noble Environmental Power, LLC",W,Clinton-Ellenburg,NY,D,NYSEG,Lyon Mt - Willis 115kV,0,,,100.5,100.5,,,,,,2008-05-12,,,,,2009-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0297,0297,Ashford Wind,"Ashford Wind Farm, LLC",W,Cattaraugus,NY,A,NM-NG,Otto-West Valley 34.5kV,0,,,19.9,19.9,,,,,,2008-05-16,,,,,2010-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0298,0298,Leicester Wind,"TCI Renewable, LLC",W,Livingston,NY,A,NYSEG,Highbank - Mortimer 115kV,0,,,57.0,57.0,,,,,,2008-05-22,,,,,2010-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0299,0299,Great Bend,Erie Boulevard Hydropower,H,Jefferson,NY,E,NM-NG,Deferiet 115 kV substation,0,,,14.4,14.4,,,,,,2008-06-03,,,,,2009-04-08,,,,withdrawn,2026-03-16T03:48:01,,,,,
0300,0300,Auburn Sewage Treatment,Auburn Public Power Agency,,Onondaga,NY,C,NYSEG,"Auburn, NY",0,,,3.0,3.0,,,,,,2008-06-26,,,,,2008-10-14,,,,withdrawn,2026-03-16T03:48:01,,,,,
0301,0301,Hamlin Wind Farm,"Hamlin Wind, LLC",W,Monroe,NY,A,NM-NG,West Hamlin 115kV,0,,,80.0,80.0,,,,,,2008-07-15,,,,,2010-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0302,0302,Barre Wind Farm,"Barre Wind, LLC",W,Orleans,NY,A,NM-NG,Lockport - Mortimer 115 KV,0,,,120.0,120.0,,,,,,2008-07-15,,,,,2008-12-22,,,,withdrawn,2026-03-16T03:48:01,,,,,
0303,0303,Tioga County Energy,"Invenergy Thermal Devel., LLC",CT,Tioga,NY,C,NYSEG,Oakdale - Watercure 345kV,0,,,620.0,700.0,,,,,,2008-07-17,,,,,2009-04-08,,,,withdrawn,2026-03-16T03:48:01,,,,,
0304,0304,Clay HVDC,Transmission Developers Inc.,DC,NY,NY,J,NM-NG/ConEd,Clay to Farragut 345kV,0,,,2000.0,2000.0,,,,,,2008-07-18,,,,,2008-08-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0305,0305,Champlain Hudson Power Express,TDI-USA Holdings Corporation,DC,Quebec - NY,NY,J,NYPA,Astoria Annex Substation 345kV,0,,,1000.0,1000.0,,,,,,2008-07-18,,,,,2017-01-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0306,0306,Clay HVDC,Transmission Developers Inc.,DC,Onondaga/NY,NY,"C, J",NM-NG/ConEd,Clay 345kV - Sherman Creek 138 kV,0,,,2000.0,2000.0,,,,,,2008-07-18,,,,,2011-11-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0307,0307,NY Wire-Phase 1,"NY Wire, LLC",DC,NJ-Kings,NY,J,ConEd,Gowanus Substation 345kV,0,,,550.0,550.0,,,,,,2008-07-29,,,,,2012-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0309,0309,Wingdale Energy Center,AP Dutchess Properties Inc.,CC,Dutchess,NY,G,ConEd,Pleasant Valley - Long Mt.,0,,,650.0,650.0,,,,,,2008-09-11,,,,,2009-05-12,,,,withdrawn,2026-03-16T03:48:01,,,,,
0310,0310,Cricket Valley Energy Center,"Cricket Valley Energy Center, LLC",CC,Dutchess,NY,G,ConEd,Pleasant Valley - Long Mt. 345kV,0,,,1019.9,1136.0,,,,,,2008-09-22,,,,,2014-12-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0311,0311,Concord Casino,NY State Electric & Gas,L,Sullivan,NY,E,NYSEG,Coopers Corner - Rock Hill,0,,,48.0,48.0,,,,,,2008-09-24,,,,,2013-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0312,0312,Gateway Wind Energy,"RP Wind NY, LLC",W,Schenectady,NY,F,NM-NG,Princetown - Rotterdam,0,,,79.2,79.2,,,,,,2008-09-25,,,,,2009-04-08,,,,withdrawn,2026-03-16T03:48:01,,,,,
0313,0313,Stone Church Wind,"Atlantic Wind, LLC",W,St. Lawrence,NY,E,NM-NG,Mc Intyre Substation 115 kV,0,,,150.0,150.0,,,,,,2008-09-30,,,,,2011-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0314,0314,Oswego,Riverbank Power Corporation,PS,Oswego,NY,C,NM-NG,Oswego complex 345kV,0,,,1000.0,1000.0,,,,,,2008-10-07,,,,,2009-06-24,,,,withdrawn,2026-03-16T03:48:01,,,,,
0315,0315,Onondaga Renewables,"CRC Renewables, LLC",Wo,Onondaga,NY,C,NM-NG,Geres Lock 115kV,0,,,47.0,47.0,,,,,,2008-10-23,,,,,2012-01-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0316,0316,State Line Wind II,"State Line Wind Power, LLC",W,Chautauqua,NY,A,NM-NG,Dunkirk - South Ripley 230kV,0,,,124.8,124.8,,,,,,2008-10-31,,,,,2009-10-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0317,0317,CityGreen AC,CityGreen Transmission Inc.,AC,Wsch'r/Bkln/Qns ,NY,"H, J",ConEd,Millwood 345kV - Farragut/Rainey,0,,,1100.0,1100.0,,,,,,2008-11-05,,,,,2009-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0319,0319,Cayuga Energy Storage,"AES Energy Storage, LLC",ES,Onondaga,NY,C,NYSEG,Milliken 115kV,0,,,20.0,20.0,,,,,,2008-12-03,,,,,2012-06-01,,,,withdrawn,2026-03-16T03:48:01,,,,,
0320,0320,Somerset Energy Storage,"AES Energy Storage, LLC",ES,Niagara,NY,A,NYSEG,Somerset 69kV,0,,,20.0,20.0,,,,,,2008-12-03,,,,,2012-06-01,,,,withdrawn,2026-03-16T03:48:01,,,,,
0321,0321,Monroe County Landfill,Monroe County,M,Monroe,NY,B,NM-NG,Sanford Rd.,0,,,6.4,6.4,,,,,,2009-01-02,,,,,2009-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0322,0322,Rolling Upland Wind,"Rolling Upland Wind Farm, LLC",W,Madison,NY,E,NYSEG,County Line - Brothertown 115kV,0,,,59.9,59.9,,,,,,2009-01-13,,,,,2014-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0323,0323,Verplanck,Riverbank Power Corporation,PS,Westchester,NY,H,ConEd/O&R,Indian Point 345kV,0,,,1000.0,1000.0,,,,,,2009-01-23,,,,,2009-06-24,,,,withdrawn,2026-03-16T03:48:01,,,,,
0324,0324,Belltown Bio,"Belltown Biogas, LLC",M,Cayuga,NY,C,NYSEG,King Ferry,0,,,2.0,2.0,,,,,,2009-03-06,,,,,2009-04-08,,,,withdrawn,2026-03-16T03:48:01,,,,,
0325,0325,Synergy Bio,"Synergy Biogas, LKc",M,Wyoming,NY,A,NM-NG,Wyoming,0,,,2.0,2.0,,,,,,2009-03-06,,,,,2009-04-08,,,,withdrawn,2026-03-16T03:48:01,,,,,
0327,0327,Offshore Wind,Con Edison,W,NY-Suffolk,NY,"J, K",LIPA,Far Rockaway 69kV,0,,,700.0,700.0,,,,,,2009-03-20,,,,,2011-06-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0328,0328,Steuben County Landfill,Steuben Rural,M,Steuben,NY,C,NYSEG,Quarry - Bath 34.5,0,,,4.8,4.8,,,,,,2009-03-23,,,,,2009-05-27,,,,withdrawn,2026-03-16T03:48:01,,,,,
0329,0329,Madison Wind Expansion,"Horizon Wind Energy, LLC",W,Madison,NY,E,NYSEG,County Line - Brothertown 115kV,0,,,8.3,8.3,,,,,,2009-03-23,,,,,2009-05-27,,,,withdrawn,2026-03-16T03:48:01,,,,,
0332,0332,FitzPatrick Nuclear Uprate,FitzPatrick Nuclear Station,NU,Oswego,NY,C,NYPA,FitzPatrick Substation,0,,,112.0,112.0,,,,,,2009-05-01,,,,,2009-06-24,,,,withdrawn,2026-03-16T03:48:01,,,,,
0334,0334,Sangerfield Wind,"Atlantic Wind, LLC",W,Onieda,NY,E,NM-NG/NYSEG,TBD,0,,,46.0,46.0,,,,,,2009-05-28,,,,,2009-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0335,0335,Cold Creek Spring Wind,"NextEra Energy Resources, LLC",W,Cattaraugus,NY,A,NM-NG,Carrs Corners - Salamanca 115kV,0,,,150.7,150.7,,,,,,2009-06-09,,,,,2012-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0336,0336,Black Oak Wind,"Enfield Energy, LLC",W,Thompkins,NY,C,NYSEG,Black Oak Rd 115kV,0,,,50.0,50.0,,,,,,2009-06-29,,,,,2012-06-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0338,0338,Brown's Race II,RG&E,H,Monroe,NY,B,RG&E,Station 137 11kV,0,,,6.3,6.3,,,,,,2009-08-11,,,,,2019-12-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0341,0341,Hempstead Expansion,Covanta Energy,ST,Nassau,NY,K,LIPA,Hempstead 138kV,0,,,37.0,39.0,,,,,,2009-09-02,,,,,2010-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0343,0343,Champlain Wind Link I,"Champlain Wind Link, LLC",AC,Clinton,NY,D,NYPA,"Plattsburgh - New Haven, VT 230kV",0,,,600.0,600.0,,,,,,2009-09-29,,,,,2012-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0344,0344,Champlain Wind Link II,"Champlain Wind Link, LLC",AC,Clinton,NY,D,NYPA,"Plattsburgh - New Haven, VT 345kV",0,,,600.0,600.0,,,,,,2009-09-29,,,,,2012-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0345,0345,St. Elizabeth Medical Center,St. Elizabeth Medical Center,NG,Herkimer,NY,E,NM-NG,,0,,,2.3,2.3,,,,,,2009-11-02,,,,,2009-11-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0346,0346,Scotia Industrial Park,Beacon Power,F,Schenectady,NY,F,NM-NG,Spier - Rotterdam,0,,,20.0,20.0,,,,,,2009-11-24,,,,,2012-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0347,0347,Franklin Wind,"Franklin Wind Farm, LLC",W,Delaware,NY,E,NYSEG,Oakdale - Delhi 115kV,0,,,50.4,50.4,,,,,,2009-12-02,,,,,2019-01-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0348,0348,Hyland Landfill,Casella Waste Systems,M,Allegany,NY,B,RG&E,Station 249,0,,,0.8,0.8,,,,,,2009-12-02,,,,,2010-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0349,0349,Taylor Biomass,"Taylor Biomass Energy-Montgomery, LLC",SW,Orange,NY,G,CHGE,Maybrook - Rock Tavern 69kV,0,,,19.0,22.5,,,,,,2009-12-30,,,,,2021-06-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0350,0350,Lake Erie Wind,"Lake Erie Wind, LLC",W,Chautauqua,NY,A,NM-NG,Dunkirk - Gardenville 230kV,0,,,810.0,810.0,,,,,,2010-02-16,,,,,2012-01-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0351,0351,Linden VFT Uprate,"Linden VFT, LLC",AC,Richmond,NY,J,CONED,Goethals 345kV,0,,,15.0,15.0,,,,,,2010-03-02,,,,,2013-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0352,0352,Oneida-Herkimer Landfill,WM Renewable Energy,M,Oneida,NY,E,,,0,,,3.2,3.2,,,,,,2010-04-08,,,,,2010-06-04,,,,withdrawn,2026-03-16T03:48:01,,,,,
0354,0354,North Ridge Wind,"Atlantic Wind, LLC",W,St. Lawrence,NY,E,NM-NG,Nicholville - Parishville 115kV,0,,,100.0,100.0,,,,,,2010-05-13,,,,,2015-01-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0356,0356,Hounsfield Wind,Pattern Renewables,W,Jefferson,NY,E,NYPA,Oswego Substation 345kV,0,,,249.4,249.4,,,,,,2010-09-07,,,,,2010-11-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0357,0357,NY Power Pathway,"West Point Partners, LLC",DC,Albany-Westchester,NY,"F, H",NM-NG/Coned,New Scotland - Buchanan South 345kV,0,,,1000.0,1000.0,,,,,,2010-09-10,,,,,2013-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0358,0358,West Point Transmission,"West Point Partners, LLC",DC,"Greene, Westchester",NY,"F, H",NM-NG/ConEd,Leeds - Buchanan North 345kV,0,,,1000.0,1000.0,,,,,,2010-09-13,,,,,2018-01-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0359,0359,Verizon - Project Oasis,National Grid,L,Niagara,NY,A,NYSEG,Somerset - Kintigh 345kV,0,,,75.0,75.0,,,,,,2010-12-20,,,,,2011-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0360,0360,Watkins Glen Wind,"NextEra Energy Resources, LLC",W,Schuyler,NY,C,NYSEG,Bath - Montour Falls 115 kV,0,,,122.4,122.4,,,,,,2010-12-22,,,,,2015-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0361,0361,Luyster Creek Energy,US PowerGen Co.,D,Queens,NY,J,CONED,Astoria West Substation 138kV,0,,,401.0,444.0,,,,,,2011-02-15,,,,,2020-02-29,,,,withdrawn,2026-03-16T03:48:01,,,,,
0362,0362,Monticello Hills Wind,"Monticello Hills Wind, LLC",W,Ostego,NY,E,NYSEG,W. Winfield - Richfield Spring 46kV,0,,,19.8,19.8,,,,,,2011-03-07,,,,,2017-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0363,0363,Poseidon Offshore,"Anbaric Development Partners, LLC",W,NY - Suffolk,NY,K,LIPA,Ruland Rd. 138kV,0,,,500.0,500.0,,,,,,2011-04-27,,,,,2020-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0364,0364,Bruce Hill Wind,"Bruce Hill Wind, LLC",W,Delaware,NY,E,NYSEG,Axtell Road Substation 115 kV,0,,,18.0,18.0,,,,,,2011-05-04,,,,,2012-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0365,0365,Champlain Hudson SPS,Transmission Developers Inc.,AC,Queens,NY,J,ConEd/NYPA,Astoria and Farragut Subsations,0,,,,,,,,,,2011-07-15,,,,,2012-12-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0366,0366,Watkins Glen East,"NextEra Energy Resources, LLC",W,Schuyler,NY,C,NYSEG,Montour Falls Substation,0,,,150.6,150.6,,,,,,2011-08-02,,,,,2012-10-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0367,0367,North Rockland Transformer,Orange & Rockland,AC,Rockland,NY,G,ConEd,Line Y94 345kV,0,,,,,,,,,,2011-09-14,,,,,2018-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0369,0369,Clover Leaf Hollers Ave,"Clover Leaf Power, LLC",CT,Bronx,NY,J,ConEd,E 179th St. Subsation 138kV,0,,,173.9,192.8,,,,,,2011-10-24,,,,,2013-12-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0370,0370,Smokey Avenue Wind,"Smokey Avenue Wind, LLC",W,Otsego,NY,F,NM-NG,Worcester - Schenevus 23kV,0,,,18.0,18.0,,,,,,2011-10-28,,,,,2014-01-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0371,0371,South Mountain Wind,"South Mountain Wind, LLC",W,Delaware,NY,E,NYSEG,River Rd Substation 46kV,0,,,18.0,18.0,,,,,,2011-10-31,,,,,2018-01-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0372,0372,Dry Lots Wind,"Dry Lots Wind, LLC",W,Herkimer,NY,E,NM-NG,Schuyler - Whitesboro 46kV,0,,,33.0,33.0,,,,,,2011-10-31,,,,,2021-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0374,0374,CPV Valley II,"CPV Valley, LLC",CC,Wawayanda,NY,G,NYPA,Rock Tavern-Coopers Corners 345kV,0,,,820.0,820.0,,,,,,2012-02-21,,,,,2015-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0376,0376,Troups Creek Wind,"Ridgeline Energy, LLC",W,Steuben,NY,C,NYSEG,Troupsburg Substation,0,,,32.0,32.0,,,,,,2012-03-07,,,,,2012-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0376A,0376A,Atlantice Development,"Atlantic Development, LLC",W,,,,,,0,,,,,,,,,,2012-03-15,,,,,2009-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0377,0377,Monroe County Mill Seat,Monroe County,M,Monroe,NY,B,NM-NG,Sanford Rd. 34.5kV,0,,,3.2,3.2,,,,,,2012-03-16,,,,,2016-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0379,0379,Seneca II Expansion,"Seneca Energy II, LLC",M,Seneca,NY,C,NYSEG,Seneca - Waterloo 34.5kV,0,,,6.4,6.4,,,,,,2012-04-24,,,,,2013-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0381,0381,Paragon Wind,Clipper Wind Power Development,W,Steuben-Schuyler,NY,C,NYSEG,Stony Ridge - Hillside 230kV,0,,,79.9,79.9,,,,,,2012-05-15,,,,,2012-10-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0382,0382,South Pier Improvement,Astoria Generating Co.,CT,Kings,NY,J,ConEd,Gowanus Substation 138kV,0,,,91.2,95.5,,,,,,2012-05-30,,,,,2018-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0383,0383,Bowline Gen. Station Unit #3,"NRG Energy, Inc.",CC,Rockland,NY,G,O&R,Ladentown Substation 345kV,0,,,775.0,814.0,,,,,,2012-05-30,,,,,2019-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0384,0384,Knickerbocker Pleasant Valley,National Grid,AC,Columbia-Dutchess,NY,"F, G",NM-NG/ConEd,Knickerbocker - P. Valley 345kV,0,,,,,,,,,,2012-06-15,,,,,2016-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0385,0385,Hudson Valley Reinforcement,National Grid,AC,Alb.-Col.-Dutch.,NY,"F, G",NM-NG/ConEd,N. Scotland-Leeds-P. Valley 345kV,0,,,,,,,,,,2012-06-15,,,,,2015-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0386,0386,Grand Isle Intertie,"Vermont Green Line Devco, LLC",DC,Clinton,NY,D,NYPA,"Plattsburgh 230kV-New Haven, VT 345kV",0,,,400.0,400.0,,,,,,2012-06-28,,,,,2022-10-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0388,0388,Dexter Solar,Enel Green Power North America,S,Jefferson,NY,E,NM-NG,Dexter Stubstation,0,,,17.0,17.0,,,,,,2012-07-24,,,,,2012-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0389,0389,Griffiss Technology Park,"GUSC Energy, Inc.",ST,Oneida,NY,E,NM-NG,Boonville - Rome 115kV,0,,,0.9,0.9,,,,,,2012-08-14,,,,,2012-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0391,0391,Edic - Fraser #2,"North America Transmission, LLC",AC,Oneida-Delaware,NY,E,NM-NG/NYSEG,Edic - Fraser 345kV,0,,,,,,,,,,2012-09-21,,,,,2016-01-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0392,0392,Scriba-Volney,Exelon Corporation,AC,Oswego,NY,C,NM-NG/NYSEG,Scriba - Volney 345kV,0,,,,,,,,,,2012-10-05,,,,,2016-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0393,0393,Berrians East Replacement,"NRG Berrians East Development, LLC",D,Queens,NY,J,CONED,Astoria East 138kV Substation ,0,,,94.2,57.0,,,,,,2012-10-16,,,,,2023-01-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0398,0398,Black Oak Wind,"Black Oak Wind Farm, LLC",W,Thompkins,NY,C,NYSEG,Montour - Coddington 115kV,0,,,12.5,12.5,,,,,,2013-01-10,,,,,2017-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0399,0399,Mohawk Valley HVDC,American Electric Power,DC,Oneida-Bronx,NY,"E, J",NYPA/ConEd,Marcy - Mott Haven 345kV,0,,,1000.0,1000.0,,,,,,2013-02-27,,,,,2013-06-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0400,0400,Linden Cogen Uprate,East Coast Power LLC,CT,Linden,NJ,J,ConEd,Linden Cogen 345kV,0,,,208.0,204.0,,,,,,2013-03-04,,,,,2015-10-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0401,0401,Caithness Long Island II,"Caithness Long Island II, LLC",D,Suffolk,NY,K,LIPA,Sills Road Substation 138kV,0,,,599.0,632.0,,,,,,2013-03-22,,,,,2018-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0402,0402,Marcy - PV 345,NextEra Energy Transmission,AC,Oneida-Dutchess,NY,E-G,NM-NG/NYPA/ ConEd,Marcy - P. Valley 345kV,0,,,,,,,,,,2013-05-17,,,,,2015-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0404,0404,Princetown - Rotterdam 230,NextEra Energy Transmission,AC,Schenectady,NY,F,NM-NG,Princetown - Rotterdam 230kV,0,,,,,,,,,,2013-06-04,,,,,2016-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0405,0405,Oakdale - Fraser 345,NextEra Energy Transmission,AC,Broome-Delaware,NY,"C, E",NYSEG,Oakdale - Fraser 345kV,0,,,,,,,,,,2013-06-21,,,,,2015-12-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0406,0406,Marcy - KB - PV 345,NextEra Energy Transmission,AC,Oneida-Dutchess,NY,E-G,NM-NG/NYPA/ ConEd,Marcy - P. Valley 345kV,0,,,,,,,,,,2013-06-21,,,,,2015-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0407,0407,Edic-N.Scotland-Leed-PV,National Grid,AC,Oneida-Dutchess,NY,E-G,NM-NG,Edic - Pleasant Valley 345kV,0,,,,,,,,,,2013-07-01,,,,,2015-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0408,0408,Edic-Princetown-N.Scotland-Leeds-PV,National Grid,AC,Oneida-Dutchess,NY,"E, G",NM-NG,Edic - Pleasant Valley 345kV,0,,,,,,,,,,2013-07-01,,,,,2015-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0409,0409,Edic-Knickerbocker-PV,National Grid,AC,Oneida-Dutchess,NY,"E, G",NM-NG,Edic - Pleasant Valley 345kV,0,,,,,,,,,,2013-07-01,,,,,2015-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0410,0410,Edic-Princetown-Knickerbocker-PV,National Grid,AC,Oneida-Dutchess,NY,"E, G",NM-NG,Edic - Pleasant Valley 345kV,0,,,,,,,,,,2013-07-01,,,,,2015-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0411,0411,BCDC Transmission,BCDC Transmission LLC,AC,NY,NY,J,ConEd,NJ - Farragut Substation 345kV,0,,,400.0,400.0,,,,,,2013-07-01,,,,,2013-12-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0412,0412,Oakdale - Fraser 345,NY State Electric & Gas,AC,Broome-Delaware,NY,"C, E",NYSEG,Oakdale - Fraser 345kV,0,,,,,,,,,,2013-08-20,,,,,2016-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0413,0413,Edic-Prince.-N.Scotland-Knick.-PV,National Grid,AC,Oneida-Dutchess,NY,"E, G",NM-NG,Edic - Pleasant Valley 345kV,0,,,,,,,,,,2013-08-21,,,,,2015-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0414,0414,Segment B Enhanced,"North America Transmission, LLC",AC,Albany-Dutchess,NY,"F, G",NM-NG/ConEd/ O&R/CHGE,New Scotland - P. Valley 345kV,0,,,,,,,,,,2013-09-05,,,,,2019-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
0415,0415,Connect NY,Iberdrola USA,DC,Albany-Dutchess,NY,"F, G",NM-NG/Cen Hud,New Scotland - Hurley Ave 345kV,0,,,1000.0,1000.0,,,,,,2013-09-06,,,,,2014-10-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0416,0416,Marcy - KB - PV 345 (2),NextEra Energy Transmission,AC,Oneida-Dutchess,NY,"E, G",NM-NG/NYPA/ ConEd,Marcy - P. Valley 345kV,0,,,,,,,,,,2013-09-09,,,,,2015-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0417,0417,Marcy - KB - PV 345 (3),NextEra Energy Transmission,AC,Oneida-Dutchess,NY,"E, G",NM-NG/NYPA/ ConEd,Marcy - P. Valley 345kV,0,,,,,,,,,,2013-09-09,,,,,2016-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0418,0418,Marcy - NS - PV 345,NextEra Energy Transmission,AC,Oneida-Dutchess,NY,"E, G",NM-NG/NYPA/ ConEd,Marcy - P. Valley 345kV,0,,,,,,,,,,2013-09-09,,,,,2015-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0419,0419,Marcy - NS - KB - PV 345,NextEra Energy Transmission,AC,Oneida-Dutchess,NY,"E, G",NM-NG/NYPA/ ConEd,Marcy - P. Valley 345kV,0,,,,,,,,,,2013-09-16,,,,,2016-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0420,0420,Marcy - KB - PV 345 (4),NextEra Energy Transmission,AC,Oneida-Dutchess,NY,"E, G",NM-NG/NYPA/ ConEd,Marcy - P. Valley 345kV,0,,,,,,,,,,2013-09-16,,,,,2015-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
0423,0423,University of Rochester,Rochester Gas & Electric,L,Monroe,NY,B,NYSEG,Station 251,0,,,25.0,25.0,,,,,,2013-11-17,,,,,2014-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
0424,0424,Leeds Path West,"Boundless Energy NE, LLC",AC,Greene-Westchester,NY,G-J,NM-NG/NYPA/ Cen Hud/ConEd/NYSEG,Leeds - Millwood 345kV,0,,,,,,,,,,2013-11-26,,,,,2017-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
